location,date,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,icu_patients_per_million,hosp_patients_per_million,weekly_icu_admissions_per_million,weekly_hosp_admissions_per_million,new_tests_smoothed_per_thousand,new_vaccinations_smoothed_per_million,hospital_beds_per_thousand
North Macedonia,2021-09-22,220.871,11.798,0.0,0.0,,,1.699,4306.0,4.28
North Macedonia,2021-09-23,218.471,11.798,0.0,0.0,,,1.552,4028.0,4.28
North Macedonia,2021-09-24,216.001,11.044,0.0,0.0,,,0.0,3679.0,4.28
North Macedonia,2021-09-25,205.918,9.603,0.0,0.0,,,0.0,3629.0,4.28
North Macedonia,2021-09-26,203.929,9.192,0.0,0.0,,,0.0,3339.0,4.28
North Macedonia,2021-09-27,201.048,9.26,0.0,0.0,,,0.0,3050.0,4.28
North Macedonia,2021-09-28,194.874,9.672,0.0,0.0,,,0.0,2760.0,4.28
North Macedonia,2021-09-29,192.199,9.26,0.0,0.0,,,0.0,2480.0,4.28
North Macedonia,2021-09-30,190.21,8.849,0.0,0.0,,,0.0,2161.0,4.28
North Macedonia,2021-10-01,182.527,8.643,0.0,0.0,,,0.0,1994.0,4.28
North Macedonia,2021-10-02,155.639,7.271,0.0,0.0,,,0.0,1728.0,4.28
North Macedonia,2021-10-03,177.726,7.545,0.0,0.0,,,0.0,1702.0,4.28
North Macedonia,2021-10-04,182.116,7.682,0.0,0.0,,,0.0,1677.0,4.28
North Macedonia,2021-10-05,177.589,7.545,0.0,0.0,,,0.0,1651.0,4.28
North Macedonia,2021-10-06,174.433,7.682,0.0,0.0,,,0.0,1566.0,4.28
North Macedonia,2021-10-07,167.231,7.888,0.0,0.0,,,0.0,1576.0,4.28
North Macedonia,2021-10-08,165.379,7.957,0.0,0.0,,,0.0,1505.0,4.28
North Macedonia,2021-10-09,188.975,9.192,0.0,0.0,,,0.0,1463.0,4.28
North Macedonia,2021-10-10,165.516,8.711,0.0,0.0,,,0.0,1421.0,4.28
North Macedonia,2021-10-11,161.058,8.917,0.0,0.0,,,0.0,1393.0,4.28
North Macedonia,2021-10-12,142.675,7.888,0.0,0.0,,,0.0,1366.0,4.28
North Macedonia,2021-10-13,142.949,8.025,0.0,0.0,,,0.0,1263.0,4.28
North Macedonia,2021-10-14,145.213,7.202,0.0,0.0,,,0.0,1208.0,4.28
North Macedonia,2021-10-15,147.133,6.997,0.0,0.0,,,0.0,1166.0,4.28
North Macedonia,2021-10-16,150.014,7.202,0.0,0.0,,,0.0,1090.0,4.28
North Macedonia,2021-10-17,150.906,7.477,0.0,0.0,,,0.0,1015.0,4.28
North Macedonia,2021-10-18,150.563,7.888,0.0,0.0,,,0.0,925.0,4.28
North Macedonia,2021-10-19,174.022,8.437,0.0,0.0,,,0.0,997.0,4.28
North Macedonia,2021-10-20,179.304,8.437,0.0,0.0,,,0.0,990.0,4.28
North Macedonia,2021-10-21,184.037,8.506,0.0,0.0,,,0.0,1020.0,4.28
North Macedonia,2021-10-22,183.899,8.094,0.0,0.0,,,0.0,1177.0,4.28
North Macedonia,2021-10-23,190.484,7.82,0.0,0.0,,,0.0,1352.0,4.28
North Macedonia,2021-10-24,183.488,7.614,0.0,0.0,,,0.0,1527.0,4.28
North Macedonia,2021-10-25,185.477,6.722,0.0,0.0,,,0.0,1703.0,4.28
North Macedonia,2021-10-26,188.152,6.448,0.0,0.0,,,0.0,1716.0,4.28
North Macedonia,2021-10-27,185.203,6.105,0.0,0.0,,,0.0,1964.0,4.28
North Macedonia,2021-10-28,181.499,5.899,0.0,0.0,,,0.0,2176.0,4.28
North Macedonia,2021-10-29,181.842,6.105,0.0,0.0,,,0.0,2177.0,4.28
North Macedonia,2021-10-30,182.733,5.83,0.0,0.0,,,0.0,2054.0,4.28
North Macedonia,2021-10-31,191.102,5.556,0.0,0.0,,,0.0,1932.0,4.28
North Macedonia,2021-11-01,192.336,5.693,0.0,0.0,,,0.0,1810.0,4.28
North Macedonia,2021-11-02,197.961,5.968,0.0,0.0,,,0.0,1871.0,4.28
North Macedonia,2021-11-03,206.467,6.242,0.0,0.0,,,0.0,1775.0,4.28
North Macedonia,2021-11-04,214.286,6.585,0.0,0.0,,,0.0,1630.0,4.28
North Macedonia,2021-11-05,227.319,6.585,0.0,0.0,,,0.0,1435.0,4.28
North Macedonia,2021-11-06,234.59,6.585,0.0,0.0,,,0.0,1447.0,4.28
North Macedonia,2021-11-07,241.792,6.859,0.0,0.0,,,0.0,1459.0,4.28
North Macedonia,2021-11-08,241.998,6.654,0.0,0.0,,,0.0,1471.0,4.28
North Macedonia,2021-11-09,247.76,6.585,0.0,0.0,,,0.0,1398.0,4.28
North Macedonia,2021-11-10,253.796,6.722,0.0,0.0,,,0.0,1326.0,4.28
North Macedonia,2021-11-11,245.702,6.859,0.0,0.0,,,0.0,1302.0,4.28
North Macedonia,2021-11-12,236.305,7.065,0.0,0.0,,,0.0,1401.0,4.28
North Macedonia,2021-11-13,231.092,7.065,0.0,0.0,,,0.0,1499.0,4.28
North Macedonia,2021-11-14,219.499,6.585,0.0,0.0,,,0.0,1597.0,4.28
North Macedonia,2021-11-15,220.597,6.516,0.0,0.0,,,0.0,1695.0,4.28
North Macedonia,2021-11-16,209.965,6.791,0.0,0.0,,,0.0,1742.0,4.28
North Macedonia,2021-11-17,197.618,6.242,0.0,0.0,,,0.0,1789.0,4.28
North Macedonia,2021-11-18,201.665,6.585,0.0,0.0,,,0.0,1761.0,4.28
North Macedonia,2021-11-19,199.95,6.791,0.0,0.0,,,0.0,1733.0,4.28
North Macedonia,2021-11-20,194.737,6.722,0.0,0.0,,,0.0,1705.0,4.28
North Macedonia,2021-11-21,201.871,7.408,0.0,0.0,,,0.0,1677.0,4.28
North Macedonia,2021-11-22,200.705,7.682,0.0,0.0,,,1.148,1649.0,4.28
North Macedonia,2021-11-23,198.51,7.545,0.0,0.0,,,1.148,1574.0,4.28
North Macedonia,2021-11-24,196.109,7.34,0.0,0.0,,,1.148,1500.0,4.28
North Macedonia,2021-11-25,194.874,6.997,0.0,0.0,,,1.186,1500.0,4.28
North Macedonia,2021-11-26,194.188,7.202,0.0,0.0,,,1.225,1500.0,4.28
North Macedonia,2021-11-27,195.149,7.545,0.0,0.0,,,1.264,1416.0,4.28
North Macedonia,2021-11-28,191.307,7.614,0.0,0.0,,,1.303,1332.0,4.28
North Macedonia,2021-11-29,188.632,8.231,0.0,0.0,,,1.342,1248.0,4.28
North Macedonia,2021-11-30,186.574,8.025,0.0,0.0,,,1.38,1164.0,4.28
North Macedonia,2021-12-01,184.448,8.094,0.0,0.0,,,1.419,1081.0,4.28
North Macedonia,2021-12-02,174.845,8.025,0.0,0.0,,,1.419,997.0,4.28
North Macedonia,2021-12-03,168.534,7.202,0.0,0.0,,,1.381,913.0,4.28
North Macedonia,2021-12-04,161.126,7.065,0.0,0.0,,,1.343,913.0,4.28
North Macedonia,2021-12-05,157.216,6.448,0.0,0.0,,,1.305,913.0,4.28
North Macedonia,2021-12-06,156.05,6.105,0.0,0.0,,,1.267,913.0,4.28
North Macedonia,2021-12-07,150.22,6.379,0.0,0.0,,,1.229,913.0,4.28
North Macedonia,2021-12-08,150.837,6.585,0.0,0.0,,,1.19,913.0,4.28
North Macedonia,2021-12-09,139.519,5.899,0.0,0.0,,,1.152,913.0,4.28
North Macedonia,2021-12-10,140.823,6.448,0.0,0.0,,,1.152,913.0,4.28
North Macedonia,2021-12-11,142.332,6.311,0.0,0.0,,,1.152,913.0,4.28
North Macedonia,2021-12-12,144.527,6.242,0.0,0.0,,,1.152,913.0,4.28
North Macedonia,2021-12-13,143.361,5.625,0.0,0.0,,,1.152,944.0,4.28
North Macedonia,2021-12-14,141.851,5.487,0.0,0.0,,,1.152,975.0,4.28
North Macedonia,2021-12-15,135.472,5.487,0.0,0.0,,,1.152,1005.0,4.28
North Macedonia,2021-12-16,144.389,5.693,0.0,0.0,,,1.152,1036.0,4.28
North Macedonia,2021-12-17,142.057,5.762,0.0,0.0,,,1.152,1067.0,4.28
North Macedonia,2021-12-18,136.844,5.35,0.0,0.0,,,1.152,1098.0,4.28
North Macedonia,2021-12-19,128.75,5.693,0.0,0.0,,,0.0,1128.0,4.28
North Macedonia,2021-12-20,131.768,5.83,0.0,0.0,,,0.0,0.0,4.28
North Macedonia,2021-12-21,130.396,5.762,0.0,0.0,,,0.0,0.0,4.28
North Macedonia,2021-12-22,129.985,5.83,0.0,0.0,,,0.0,0.0,4.28
North Macedonia,2021-12-23,127.996,6.173,0.0,0.0,,,0.0,0.0,4.28
North Macedonia,2021-12-24,128.407,5.83,0.0,0.0,,,0.0,0.0,4.28
North Macedonia,2021-12-25,126.006,6.379,0.0,0.0,,,0.0,0.0,4.28
North Macedonia,2021-12-26,132.111,6.105,0.0,0.0,,,0.0,0.0,4.28
North Macedonia,2021-12-27,131.631,5.625,0.0,0.0,,,0.0,0.0,4.28
North Macedonia,2021-12-28,136.844,5.419,0.0,0.0,,,0.0,0.0,4.28
North Macedonia,2021-12-29,141.989,5.625,0.0,0.0,,,0.0,0.0,4.28
Norway,2020-02-26,0.0,0.0,0.0,0.0,,,0.0,0.0,3.6
Norway,2020-02-27,0.0,0.0,0.0,0.0,,,0.0,0.0,3.6
Norway,2020-02-28,0.0,0.0,0.0,0.0,,,0.0,0.0,3.6
Norway,2020-02-29,0.0,0.0,0.0,0.0,,,0.0,0.0,3.6
Norway,2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
Norway,2020-03-02,0.653,0.0,0.0,0.0,,,0.0,0.0,3.6
Norway,2020-03-03,0.836,0.0,0.0,0.0,,,0.0,0.0,3.6
Norway,2020-03-04,1.438,0.0,0.0,0.0,,,0.0,0.0,3.6
Norway,2020-03-05,2.248,0.0,0.0,0.0,,,0.0,0.0,3.6
Norway,2020-03-06,2.666,0.0,0.0,0.0,,,0.0,0.0,3.6
Norway,2020-03-07,3.45,0.0,0.0,0.0,,,0.0,0.0,3.6
Norway,2020-03-08,4.104,0.0,0.0,0.0,0.0,0.373,0.0,0.0,3.6
Norway,2020-03-09,4.705,0.0,0.0,0.366,,,0.0,0.0,3.6
Norway,2020-03-10,9.619,0.0,0.0,1.464,,,0.0,0.0,3.6
Norway,2020-03-11,14.166,0.0,0.0,2.379,,,0.0,0.0,3.6
Norway,2020-03-12,16.074,0.0,0.0,4.208,,,0.0,0.0,3.6
Norway,2020-03-13,23.21,0.0,0.0,4.94,,,0.0,0.0,3.6
Norway,2020-03-14,24.648,0.078,0.0,6.404,,,0.0,0.0,3.6
Norway,2020-03-15,27.314,0.078,0.0,7.501,2.049,9.315,0.0,0.0,3.6
Norway,2020-03-16,29.483,0.078,0.0,9.148,,,0.0,0.0,3.6
Norway,2020-03-17,27.784,0.078,0.0,12.441,,,0.0,0.0,3.6
Norway,2020-03-18,24.883,0.157,0.0,15.003,,,0.0,0.0,3.6
Norway,2020-03-19,27.287,0.183,0.0,18.662,,,0.0,0.0,3.6
Norway,2020-03-20,23.994,0.183,0.0,23.785,,,0.0,0.0,3.6
Norway,2020-03-21,26.869,0.105,0.0,27.078,,,0.0,0.0,3.6
Norway,2020-03-22,30.424,0.105,0.0,30.921,8.197,35.025,0.0,0.0,3.6
Norway,2020-03-23,33.665,0.183,0.0,35.312,,,0.0,0.0,3.6
Norway,2020-03-24,36.592,0.235,0.0,38.788,,,0.0,0.0,3.6
Norway,2020-03-25,40.095,0.209,0.0,43.362,,,0.0,0.0,3.6
Norway,2020-03-26,42.421,0.183,0.0,48.668,,,0.0,0.0,3.6
Norway,2020-03-27,48.119,0.314,0.0,55.437,,,0.0,0.0,3.6
Norway,2020-03-28,49.583,0.418,0.0,53.242,,,0.0,0.0,3.6
Norway,2020-03-29,49.635,0.47,0.0,57.999,14.345,53.655,0.0,0.0,3.6
Norway,2020-03-30,47.675,0.575,0.0,58.731,,,0.0,0.0,3.6
Norway,2020-03-31,46.472,0.706,0.0,57.999,,,0.0,0.0,3.6
Norway,2020-04-01,46.498,0.784,0.0,59.463,,,0.0,0.0,3.6
Norway,2020-04-02,46.472,0.941,0.0,58.182,,,0.0,0.0,3.6
Norway,2020-04-03,42.212,1.045,0.0,58.182,,,0.0,0.0,3.6
Norway,2020-04-04,40.121,1.019,0.0,55.986,,,0.0,0.0,3.6
Norway,2020-04-05,36.671,1.202,0.0,56.718,6.707,36.702,0.0,0.0,3.6
Norway,2020-04-06,37.115,1.15,0.0,57.45,,,0.0,0.0,3.6
Norway,2020-04-07,37.768,1.307,0.0,50.68,,,0.0,0.0,3.6
Norway,2020-04-08,31.966,1.49,0.0,45.74,,,0.481,0.0,3.6
Norway,2020-04-09,27.81,1.516,0.0,46.106,,,0.423,0.0,3.6
Norway,2020-04-10,24.674,1.411,0.0,42.813,,,0.365,0.0,3.6
Norway,2020-04-11,22.452,1.49,0.0,39.154,,,0.366,0.0,3.6
Norway,2020-04-12,21.903,1.49,0.0,39.154,2.236,16.954,0.37,0.0,3.6
Norway,2020-04-13,19.289,1.516,0.0,37.324,,,0.312,0.0,3.6
Norway,2020-04-14,14.036,1.307,0.0,36.775,,,0.322,0.0,3.6
Norway,2020-04-15,17.094,1.281,0.0,34.763,,,0.352,0.0,3.6
Norway,2020-04-16,17.904,1.15,0.0,32.018,,,0.399,0.0,3.6
Norway,2020-04-17,16.284,1.255,0.0,30.189,,,0.445,0.0,3.6
Norway,2020-04-18,16.388,1.176,0.0,27.078,,,0.439,0.0,3.6
Norway,2020-04-19,14.454,0.967,0.0,27.993,2.795,12.296,0.436,0.0,3.6
Norway,2020-04-20,14.454,1.228,0.0,29.274,,,0.5,0.0,3.6
Norway,2020-04-21,14.846,1.124,0.0,26.346,,,0.506,0.0,3.6
Norway,2020-04-22,15.63,0.967,0.0,23.602,,,0.504,0.0,3.6
Norway,2020-04-23,13.199,1.098,0.0,22.504,,,0.5,0.0,3.6
Norway,2020-04-24,13.748,0.993,0.0,21.955,,,0.504,0.0,3.6
Norway,2020-04-25,12.102,0.967,0.0,20.858,,,0.503,0.0,3.6
Norway,2020-04-26,11.736,0.941,0.0,22.321,2.422,7.452,0.499,0.0,3.6
Norway,2020-04-27,11.579,0.627,0.0,22.87,,,0.507,0.0,3.6
Norway,2020-04-28,12.258,0.627,0.0,21.772,,,0.521,0.0,3.6
Norway,2020-04-29,9.723,0.523,0.0,20.858,,,0.537,0.0,3.6
Norway,2020-04-30,8.808,0.418,0.0,17.93,,,0.575,0.0,3.6
Norway,2020-05-01,8.364,0.288,0.0,15.003,,,0.529,0.0,3.6
Norway,2020-05-02,8.103,0.261,0.0,14.82,,,0.54,0.0,3.6
Norway,2020-05-03,8.364,0.261,0.0,14.637,0.559,2.981,0.547,0.0,3.6
Norway,2020-05-04,7.972,0.235,0.0,15.003,,,0.564,0.0,3.6
Norway,2020-05-05,7.711,0.235,0.0,12.99,,,0.569,0.0,3.6
Norway,2020-05-06,7.475,0.235,0.0,11.344,,,0.578,0.0,3.6
Norway,2020-05-07,7.737,0.183,0.0,11.527,,,0.56,0.0,3.6
Norway,2020-05-08,7.501,0.209,0.0,11.161,,,0.62,0.0,3.6
Norway,2020-05-09,7.58,0.209,0.0,10.795,,,0.613,0.0,3.6
Norway,2020-05-10,6.743,0.209,0.0,10.978,0.745,3.167,0.606,0.0,3.6
Norway,2020-05-11,5.959,0.261,0.0,10.795,,,0.598,0.0,3.6
Norway,2020-05-12,5.28,0.34,0.0,10.795,,,0.61,0.0,3.6
Norway,2020-05-13,4.679,0.34,0.0,11.161,,,0.615,0.0,3.6
Norway,2020-05-14,4.234,0.392,0.0,11.161,,,0.627,0.0,3.6
Norway,2020-05-15,3.894,0.366,0.0,10.612,,,0.637,0.0,3.6
Norway,2020-05-16,3.607,0.34,0.0,9.514,,,0.637,0.0,3.6
Norway,2020-05-17,3.764,0.34,0.0,9.514,0.559,2.049,0.628,0.0,3.6
Norway,2020-05-18,3.267,0.235,0.0,9.514,,,0.629,0.0,3.6
Norway,2020-05-19,2.875,0.131,0.0,9.331,,,0.625,0.0,3.6
Norway,2020-05-20,2.771,0.131,0.0,9.331,,,0.612,0.0,3.6
Norway,2020-05-21,2.954,0.078,0.0,7.501,,,0.532,0.0,3.6
Norway,2020-05-22,2.954,0.078,0.0,8.233,,,0.51,0.0,3.6
Norway,2020-05-23,2.849,0.078,0.0,6.404,,,0.503,0.0,3.6
Norway,2020-05-24,2.692,0.078,0.0,6.953,0.186,1.863,0.509,0.0,3.6
Norway,2020-05-25,2.797,0.052,0.0,7.318,,,0.5,0.0,3.6
Norway,2020-05-26,3.032,0.052,0.0,6.77,,,0.469,0.0,3.6
Norway,2020-05-27,3.136,0.026,0.0,6.587,,,0.451,0.0,3.6
Norway,2020-05-28,2.666,0.026,0.0,6.587,,,0.494,0.0,3.6
Norway,2020-05-29,2.352,0.026,0.0,5.489,,,0.474,0.0,3.6
Norway,2020-05-30,2.379,0.026,0.0,5.123,,,0.455,0.0,3.6
Norway,2020-05-31,2.3,0.026,0.0,5.123,0.186,1.863,0.44,0.0,3.6
Norway,2020-06-01,2.143,0.026,0.0,5.306,,,0.353,0.0,3.6
Norway,2020-06-02,1.882,0.052,0.0,5.855,,,0.363,0.0,3.6
Norway,2020-06-03,1.986,0.052,0.0,4.94,,,0.36,0.0,3.6
Norway,2020-06-04,2.431,0.052,0.0,5.306,,,0.363,0.0,3.6
Norway,2020-06-05,2.614,0.052,0.0,4.025,,,0.372,0.0,3.6
Norway,2020-06-06,2.457,0.052,0.0,3.842,,,0.389,0.0,3.6
Norway,2020-06-07,2.797,0.052,0.0,3.842,0.0,0.373,0.405,0.0,3.6
Norway,2020-06-08,3.006,0.078,0.0,3.842,,,0.536,0.0,3.6
Norway,2020-06-09,3.163,0.052,0.0,3.842,,,0.583,0.0,3.6
Norway,2020-06-10,3.058,0.052,0.0,3.293,,,0.621,0.0,3.6
Norway,2020-06-11,2.718,0.105,0.0,2.927,,,0.671,0.0,3.6
Norway,2020-06-12,2.561,0.105,0.0,2.927,,,0.716,0.0,3.6
Norway,2020-06-13,2.535,0.105,0.0,3.293,,,0.723,0.0,3.6
Norway,2020-06-14,2.196,0.105,0.0,3.293,0.745,1.49,0.728,0.0,3.6
Norway,2020-06-15,2.248,0.078,0.0,3.293,,,0.731,0.0,3.6
Norway,2020-06-16,2.196,0.078,0.0,3.293,,,0.725,0.0,3.6
Norway,2020-06-17,2.561,0.105,0.0,3.293,,,0.737,0.0,3.6
Norway,2020-06-18,2.614,0.052,0.0,3.476,,,0.729,0.0,3.6
Norway,2020-06-19,2.771,0.052,0.0,3.11,,,0.707,0.0,3.6
Norway,2020-06-20,2.98,0.052,0.0,2.379,,,0.702,0.0,3.6
Norway,2020-06-21,2.98,0.052,0.0,2.379,0.373,1.304,0.7,0.0,3.6
Norway,2020-06-22,2.718,0.157,0.0,2.379,,,0.678,0.0,3.6
Norway,2020-06-23,2.927,0.157,0.0,2.196,,,0.658,0.0,3.6
Norway,2020-06-24,2.509,0.157,0.0,2.927,,,0.649,0.0,3.6
Norway,2020-06-25,2.091,0.131,0.0,3.293,,,0.639,0.0,3.6
Norway,2020-06-26,2.771,0.131,0.0,3.659,,,0.642,0.0,3.6
Norway,2020-06-27,2.718,0.131,0.0,3.293,,,0.643,0.0,3.6
Norway,2020-06-28,2.875,0.131,0.0,3.293,0.0,2.422,0.642,0.0,3.6
Norway,2020-06-29,2.901,0.026,0.0,3.293,,,0.666,0.0,3.6
Norway,2020-06-30,2.797,0.052,0.0,3.293,,,0.675,0.0,3.6
Norway,2020-07-01,2.823,0.052,0.0,3.11,,,0.688,0.0,3.6
Norway,2020-07-02,2.98,0.052,0.0,3.476,,,0.703,0.0,3.6
Norway,2020-07-03,2.326,0.052,0.0,2.744,,,0.719,0.0,3.6
Norway,2020-07-04,2.091,0.052,0.0,2.013,,,0.727,0.0,3.6
Norway,2020-07-05,1.96,0.052,0.0,2.013,0.186,1.118,0.733,0.0,3.6
Norway,2020-07-06,1.934,0.052,0.0,2.013,,,0.742,0.0,3.6
Norway,2020-07-07,1.777,0.026,0.0,1.647,,,0.751,0.0,3.6
Norway,2020-07-08,1.411,0.0,0.0,1.464,,,0.756,0.0,3.6
Norway,2020-07-09,1.647,0.026,0.0,1.464,,,0.757,0.0,3.6
Norway,2020-07-10,1.385,0.026,0.0,0.732,,,0.761,0.0,3.6
Norway,2020-07-11,1.333,0.026,0.0,1.281,,,0.761,0.0,3.6
Norway,2020-07-12,1.333,0.026,0.0,1.281,0.186,0.373,0.761,0.0,3.6
Norway,2020-07-13,1.255,0.052,0.0,1.281,,,0.762,0.0,3.6
Norway,2020-07-14,1.411,0.052,0.0,1.281,,,0.76,0.0,3.6
Norway,2020-07-15,1.594,0.052,0.0,0.915,,,0.763,0.0,3.6
Norway,2020-07-16,1.307,0.052,0.0,1.098,,,0.756,0.0,3.6
Norway,2020-07-17,1.333,0.078,0.0,1.464,,,0.741,0.0,3.6
Norway,2020-07-18,1.333,0.078,0.0,1.83,,,0.742,0.0,3.6
Norway,2020-07-19,1.228,0.078,0.0,1.83,0.186,1.49,0.746,0.0,3.6
Norway,2020-07-20,1.307,0.052,0.0,1.83,,,0.737,0.0,3.6
Norway,2020-07-21,1.359,0.052,0.0,1.281,,,0.725,0.0,3.6
Norway,2020-07-22,1.255,0.052,0.0,0.549,,,0.712,0.0,3.6
Norway,2020-07-23,1.83,0.026,0.0,0.549,,,0.71,0.0,3.6
Norway,2020-07-24,1.751,0.0,0.0,0.549,,,0.72,0.0,3.6
Norway,2020-07-25,2.169,0.0,0.0,1.281,,,0.728,0.0,3.6
Norway,2020-07-26,2.326,0.0,0.0,1.281,0.186,0.559,0.731,0.0,3.6
Norway,2020-07-27,2.561,0.0,0.0,1.281,,,0.754,0.0,3.6
Norway,2020-07-28,2.535,0.0,0.0,0.915,,,0.782,0.0,3.6
Norway,2020-07-29,2.954,0.0,0.0,1.098,,,0.807,0.0,3.6
Norway,2020-07-30,3.215,0.0,0.0,1.098,,,0.835,0.0,3.6
Norway,2020-07-31,3.868,0.0,0.0,0.549,,,0.86,0.0,3.6
Norway,2020-08-01,3.712,0.0,0.0,2.561,,,0.87,0.0,3.6
Norway,2020-08-02,3.947,0.0,0.0,2.561,0.0,2.049,0.882,0.0,3.6
Norway,2020-08-03,5.28,0.026,0.0,2.561,,,0.946,0.0,3.6
Norway,2020-08-04,5.541,0.026,0.0,2.196,,,1.012,0.0,3.6
Norway,2020-08-05,6.195,0.026,0.0,2.013,,,1.087,0.0,3.6
Norway,2020-08-06,6.796,0.026,0.0,2.561,,,1.169,0.0,3.6
Norway,2020-08-07,8.129,0.026,0.0,2.744,,,1.247,0.0,3.6
Norway,2020-08-08,9.044,0.026,0.0,2.927,,,1.278,0.0,3.6
Norway,2020-08-09,9.671,0.026,0.0,2.927,0.186,2.981,1.311,0.0,3.6
Norway,2020-08-10,9.148,0.0,0.0,2.927,,,1.42,0.0,3.6
Norway,2020-08-11,10.167,0.0,0.0,2.744,,,1.539,0.0,3.6
Norway,2020-08-12,9.775,0.0,0.0,2.744,,,1.661,0.0,3.6
Norway,2020-08-13,10.011,0.026,0.0,2.196,,,1.781,0.0,3.6
Norway,2020-08-14,9.331,0.131,0.0,1.464,,,1.92,0.0,3.6
Norway,2020-08-15,9.566,0.131,0.0,2.561,,,1.992,0.0,3.6
Norway,2020-08-16,9.592,0.131,0.0,2.561,0.186,1.863,2.048,0.0,3.6
Norway,2020-08-17,9.828,0.131,0.0,2.561,,,2.172,0.0,3.6
Norway,2020-08-18,9.409,0.157,0.0,2.196,,,2.277,0.0,3.6
Norway,2020-08-19,9.906,0.157,0.0,2.013,,,2.358,0.0,3.6
Norway,2020-08-20,9.044,0.183,0.0,1.83,,,2.421,0.0,3.6
Norway,2020-08-21,9.592,0.078,0.0,2.379,,,2.46,0.0,3.6
Norway,2020-08-22,8.73,0.078,0.0,3.11,,,2.48,0.0,3.6
Norway,2020-08-23,8.312,0.078,0.0,3.11,0.186,2.236,2.524,0.0,3.6
Norway,2020-08-24,8.756,0.078,0.0,3.11,,,2.6,0.0,3.6
Norway,2020-08-25,8.965,0.052,0.0,3.293,,,2.663,0.0,3.6
Norway,2020-08-26,8.939,0.052,0.0,3.11,,,2.724,0.0,3.6
Norway,2020-08-27,9.017,0.0,0.0,3.11,,,2.767,0.0,3.6
Norway,2020-08-28,8.024,0.0,0.0,2.927,,,2.799,0.0,3.6
Norway,2020-08-29,8.155,0.0,0.0,2.196,,,2.788,0.0,3.6
Norway,2020-08-30,8.364,0.0,0.0,2.196,0.186,2.236,2.784,0.0,3.6
Norway,2020-08-31,10.115,0.0,0.0,2.196,,,2.824,0.0,3.6
Norway,2020-09-01,10.899,0.0,0.0,2.013,,,2.852,0.0,3.6
Norway,2020-09-02,13.853,0.0,0.0,2.013,,,2.861,0.0,3.6
Norway,2020-09-03,15.107,0.0,0.0,2.379,,,2.871,0.0,3.6
Norway,2020-09-04,16.963,0.0,0.0,2.927,,,2.848,0.0,3.6
Norway,2020-09-05,17.904,0.0,0.0,2.744,,,2.838,0.0,3.6
Norway,2020-09-06,19.472,0.0,0.0,2.744,0.186,2.236,2.828,0.0,3.6
Norway,2020-09-07,19.316,0.0,0.0,2.744,,,2.784,0.0,3.6
Norway,2020-09-08,19.655,0.0,0.0,2.013,,,2.743,0.0,3.6
Norway,2020-09-09,18.61,0.0,0.0,2.561,,,2.71,0.0,3.6
Norway,2020-09-10,19.525,0.026,0.0,2.013,,,2.657,0.0,3.6
Norway,2020-09-11,20.178,0.026,0.0,2.927,,,2.641,0.0,3.6
Norway,2020-09-12,20.466,0.026,0.0,3.842,,,2.669,0.0,3.6
Norway,2020-09-13,20.021,0.026,0.0,3.842,0.373,3.726,2.678,0.0,3.6
Norway,2020-09-14,19.734,0.026,0.0,3.842,,,2.692,0.0,3.6
Norway,2020-09-15,20.126,0.026,0.0,3.293,,,2.695,0.0,3.6
Norway,2020-09-16,19.655,0.026,0.0,2.927,,,2.689,0.0,3.6
Norway,2020-09-17,20.309,0.026,0.0,3.659,,,2.678,0.0,3.6
Norway,2020-09-18,20.021,0.052,0.0,2.927,,,2.656,0.0,3.6
Norway,2020-09-19,20.361,0.052,0.0,4.208,,,2.623,0.0,3.6
Norway,2020-09-20,19.42,0.052,0.0,4.208,0.373,4.285,2.598,0.0,3.6
Norway,2020-09-21,19.054,0.052,0.0,4.208,,,2.579,0.0,3.6
Norway,2020-09-22,19.864,0.052,0.0,3.842,,,2.521,0.0,3.6
Norway,2020-09-23,20.361,0.052,0.0,3.476,,,2.487,0.0,3.6
Norway,2020-09-24,19.917,0.105,0.0,4.391,,,2.466,0.0,3.6
Norway,2020-09-25,20.283,0.078,0.0,3.476,,,2.46,0.0,3.6
Norway,2020-09-26,20.1,0.078,0.0,3.842,,,2.465,0.0,3.6
Norway,2020-09-27,20.936,0.078,0.0,3.842,0.559,2.795,2.469,0.0,3.6
Norway,2020-09-28,20.466,0.183,0.0,3.842,,,2.428,0.0,3.6
Norway,2020-09-29,19.917,0.183,0.0,4.391,,,2.395,0.0,3.6
Norway,2020-09-30,19.603,0.183,0.0,5.123,,,2.359,0.0,3.6
Norway,2020-10-01,19.42,0.105,0.0,4.574,,,2.318,0.0,3.6
Norway,2020-10-02,19.316,0.131,0.0,4.94,,,2.3,0.0,3.6
Norway,2020-10-03,19.211,0.131,0.0,4.574,,,2.294,0.0,3.6
Norway,2020-10-04,19.838,0.131,0.0,4.574,0.559,4.285,2.296,0.0,3.6
Norway,2020-10-05,21.354,0.026,0.0,4.574,,,2.298,0.0,3.6
Norway,2020-10-06,22.713,0.026,0.0,4.025,,,2.284,0.0,3.6
Norway,2020-10-07,25.771,0.026,0.0,4.574,,,2.268,0.0,3.6
